id,object,result_position,annonce_id,agency_id,agency_page,agency_contact_name,agency_img_url,agency_phone_number,agency_has_email,agency_link,address,area,bedrooms_count,business_unit,coownership_annual_charges,coownership_number_of_lots,coownership_is_syndic_procedure,contact_is_private_seller,contact_email,description,district,dpe,estate_type,electricity_consumption,estate_type_id,features,ges,gas_emissions,highlighting_level,insee_code,is_furnished,is_exclusive,is_redirected,is_expired,latitude,longitude,monthly_price,main_picture,nature,postal_code,position,picture_count,price,price_per_meter,photos,price_decrease_percent,publication_id,pricing_price_note,ref,rooms,short_description,transaction_type,title,tags,url,video_url,virtual_visit_url,collected_at,input_url
"5144990","result","245","215171611","480418","https://www.seloger.com/professionnels/agences-immobilieres/lille-59800/agence-136132/","DEFRANCE IMMOBILIER INVEST","https://v.seloger.com/s/width/150/logos/0/g/s/i/0gsizn9l8p082aftjmtqflq9svg2uriyosl3kjxrc.jpg","03 20 11 10 10","t","http://www.defranceimmo.fr/","Lille","31.22222222222222","0","1",,,,"f","t",,,,"Appartement",,"1",,,,"1",,"f","t",,"f",,,"0",,"1","59000",,"6","562","18","https://v.seloger.com/s/crop/341x256/visuels/2/9/z/v/29zvbz1sg91ze52ks6bzfdzpnt01xa90ae1106r6o.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/o/5/6/0o56b0kddfw0gdci4sqkkljgqj31jf2kti5csdwio.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/1/r/3/21r3mp70f3c8gjqdvp1bfb75xwdbr0mad2ogh9xk0.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/6/9/c/069cap7dxlzf14i0poaqt79rryrtpy1jnryrj89wg.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/k/b/1/0kb14midown56wpvep2ejk1xc3dxl4kxcuxeajxnk.jpg",,"30480418","cc",,"2","Location Appartement - Lille centre, secteur Solférino, situé au RDC avec accès direct, appartement T2 de 32 m2 composé d'un petit hall d'entrée, d'un séjour avec cuisine ouverte (plaques de cuissons,évier, rangements et branchement machine à laver), d'une chambre avec placard, d'une salle de bains (vasque, baignoire, rangements), WC séparés. [...]","1",,"2 pièces, 1 chambre, 32 m², Étage 0/0","https://www.seloger.com/annonces/locations/appartement/lille-59/215171611.htm",,,"2024-02-09 07:49:35.822126","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144991","result","246","214722939","326563","https://www.seloger.com/professionnels/agences-immobilieres/villeneuve-d-ascq-59491/agence-60490/","VILOGIA PRIVILEGE",,"06 38 28 81 45","t",,"Lille","69.92307692307692","0","1",,,,"f","t",,,,"Appartement",,"1",,,,"1",,"f","f",,"f",,,"0",,"1","59000",,"5","909","13","https://v.seloger.com/s/crop/341x256/visuels/1/w/c/i/1wciogfc7062fhhmrxktiwbtzu7ah26u2ezrocjzs.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/4/l/j/04ljl3t08l89yla05g95hj7306uonrfcd166tr4fs.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/y/f/u/1yfuljmnyejilc2p2l25i685971ckqfpp8r345gs8.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/6/l/c/26lcqcesu00wezvyoyxq832leay5dguo89y2tfmew.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/e/o/3/1eo3cw460ilx7d91115snkizzzu6cjime8jff2ilc.jpg",,"30326563","cc",,"3","Location Appartement - Venez visiter ce beau T3 au centre d'un quartier en devenir de 69,66m² dans résidence de 2023. Entrée spacieuse desservant séjour lumineux ouvert sur cuisine. Salle de bain avec baignoire et meuble vasque. 2 chambres dont une avec placard aménagé. Balcon. Au 2éme étage d'un bâtiment de 6 étages avec ascenseur. Chauffage [...]","1",,"3 pièces, 2 chambres, 70 m², Étage 2/6, Balcon, Ascenseur","https://www.seloger.com/annonces/locations/appartement/lille-59/214722939.htm",,,"2024-02-09 07:49:36.088708","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144992","result","247","213103561","91342","https://www.seloger.com/professionnels/agences-immobilieres/lille-59000/agence-65059/","CENTURY 21 VIEUX LILLE","https://v.seloger.com/s/width/150/logos/0/i/8/z/0i8zyymlso7wd6k0ehd7vwv0iqpd3e91exzi85noe.jpg","03 28 04 80 40","t",,"Lille","50.72222222222222","0","1",,,,"f","t",,,,"Appartement",,"1",,,,"1",,"t","t",,"f",,,"0",,"1","59800",,"9","913","18","https://v.seloger.com/s/crop/341x256/visuels/0/2/o/r/02oru13cre92gwudlll7f6uiv8c47yjrpjfsrsof2.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/0/e/c/10ec2ibcn2lwt57ubsqa5eajszqyrn8oqkiswruzk.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/p/o/x/1pox5r3fy5inte6o0ov340kiwb7y2ijgq36azixlr.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/u/r/a/0ura3rh0wi1npr0ctyh9iqx6ee0m47heox4p62fmo.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/7/8/x/078xywt0i85b2xnhf29gi66k3rsu9gdsnwx83utuo.jpg",,"30091342","cc",,"2","Location Appartement - Century 21 Vieux-Lille vous présente, rue des Canonniers, à proximité des commerces du Vieux-Lille et de la gare Lille Flandres, un appartement meublé comprenant le chauffage. Situé au 3ème étage d'une copropriété, il se compose d'une entrée, un vaste séjour lumineux, une cuisine indépendante donnant accès à un balcon, [...]","1",,"2 pièces, 1 chambre, 51 m², Étage 3/–, Balcon, Ascenseur","https://www.seloger.com/annonces/locations/appartement/lille-59/213103561.htm",,,"2024-02-09 07:49:36.348838","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144993","result","248","211824085","250959","https://www.seloger.com/professionnels/notaires/lille-59800/agence-44215/","Mes BONNAVE & AOUIZERAT- Notaires à LILLE",,"03 28 52 07 29","t",,"Lille","48","0","1",,,,"f","t",,,,"Appartement",,"1",,,,"1",,"f","f",,"f",,,"0",,"1","59000",,"5","720","15","https://v.seloger.com/s/crop/341x256/visuels/1/o/f/o/1ofoi3nj1wztcfaz152b4obe4buj4lxi4zqo0pnz4.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/3/m/d/13mdnk0p427nt3yy3ae02cl3pesbtt4ndajso1twg.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/a/1/4/1a14g2jhgg9hqd1xuzfhnwy059hn0zreypjwjmnxc.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/n/f/0/1nf0u96yl82ywp6l42jjaplgtfn6z7frbsr7mia3k.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/a/h/f/1ahffbo9zrtx7rm1z8hktqhmqd1vw16aqnxtyo880.jpg",,"30250959","cc",,"2","Location Appartement - Immobilier.notaires® et l'office notarial LIBERTÉ NOTAIRES ASSOCIÉS vous proposent : Appartement à louer - LILLE (59000) - - - - - - - - - - - Ce joli TYPE 2 entièrement rénové dispose de 47 m²  Il comprends un séjour avec cuisine équipée ouverte, une chambre et une salle d'eau.  Le bien est en parfait état et à proximité de [...]","1",,"2 pièces, 1 chambre, 47 m², Étage 0/–","https://www.seloger.com/annonces/locations/appartement/lille-59/211824085.htm",,,"2024-02-09 07:49:36.605079","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144996","result","249","213170221","119934","https://www.seloger.com/professionnels/agences-immobilieres/villeneuve-d-ascq-59650/agence-75628/","HAPPY IMMO.FR","https://v.seloger.com/s/width/150/logos/0/h/a/b/0habgja1lopmm2pgb5f4sefomwf5uio8a46875rjf.jpg","06 52 79 68 30","t","http://www.happy-immo.fr/","Lille","49.333333333333336","0","1",,,,"f","t",,,,"Appartement",,"1",,,,"1",,"f","f",,"f",,,"0",,"1","59000",,"5","592","12","https://v.seloger.com/s/crop/341x256/visuels/2/9/w/5/29w58rr8dtexra11trmfu1amvgtkstp210ovmm7e8.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/8/t/p/08tplw6rgjm2eiyomix7tsn8ue8lf36pe00utalm8.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/5/p/6/05p6m28a4og7cqmvhagb6mf3gqohmk5yg0fv1q3g0.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/z/y/n/0zyn1vikm48y0j8zf4ohn92miyfgdsgocgrwejoj4.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/8/o/d/28odlarqixvg1aatfu64avzmwksglxmjdl751rd9s.jpg",,"30119934","cc",,"2","Location Appartement - Happy-Immo vous propose à la location ce Type 2 de 50 m2 situé au tout début de la rue Armand Carrel, à deux pas du métro Porte de Douai. Ce logement dispose d' : une entrée, une pièce de vie lumineuse, une cuisine aménagée séparée, une salle de douches et wc, une grande chambre côté cour. 2o étage sans ascenseur. [...]","1",,"2 pièces, 1 chambre, 50 m², Étage 2/0","https://www.seloger.com/annonces/locations/appartement/lille-59/213170221.htm",,,"2024-02-09 07:49:51.695088","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144997","result","250","214381705","73306",,"Cabinet Ledoux","https://v.seloger.com/s/width/150/logos/0/4/1/c/041cvxmkecxztbr40qa0qa2m98ue5po6np3dd746s.jpg","03 20 29 84 24","t","http://www.ledoux.fr/","Lille","33.125","0","1",,,,"f","t",,"Centre",,"Appartement",,"1",,,,"1",,"f","f",,"f",,,"0",,"1","59000",,"0","530","16","",,"30073306","cc",,"2","Location Appartement - Grand studio avec entrée, séjour, salle de bain, WC. Emplacement idéal à proximité de toutes commodités.  N'hésitez pas à nous appeler pour plus d'informations ! - SL_1707371311","1",,"2 pièces, 1 chambre, 34 m², Étage 0/0","https://www.seloger.com/annonces/locations/appartement/lille-59/centre/214381705.htm",,,"2024-02-09 07:49:51.959139","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144998","result","251","214546857","480418","https://www.seloger.com/professionnels/agences-immobilieres/lille-59800/agence-136132/","DEFRANCE IMMOBILIER INVEST","https://v.seloger.com/s/width/150/logos/0/g/s/i/0gsizn9l8p082aftjmtqflq9svg2uriyosl3kjxrc.jpg","03 20 11 10 10","t","http://www.defranceimmo.fr/","Lille","70.58823529411765","0","1",,,,"f","t",,,,"Appartement",,"1",,,,"1",,"f","t",,"f",,,"0",,"1","59000",,"8","1200","17","https://v.seloger.com/s/crop/341x256/visuels/2/3/j/g/23jgyj7bc5zsgnu1quud4ejopqxqvdcxjbnm7hbxc.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/n/8/d/0n8dbzyzbatsqj9rrno2y04w6ngf9nzql5hpznfaw.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/v/4/6/0v46ld9pbxc7yaia1psdwkqy7mz3q10z9c71j70ag.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/h/h/t/1hhttx0j1g85f1b1dhmtkwf0hbbhzmjo7bd05bo6w.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/9/a/8/09a882f3vzvb9vvajztx13flbqqkphg5lki6965vc.jpg",,"30480418","cc",,"3","Location Appartement - Secteur Cormontaigne, rue d'Esquermes, maison type 3 de 70 m2 avec jardin. Composé au RDC d'une entrée avec placards, d'un grand séjour donnant sur l'extérieur, d'une cuisine aménagée (évier, plaques de cuisson, hotte, rangements, emplacement four et machine à laver), d'une chambre avec placards, de WC séparés. L'étage se [...]","1",,"3 pièces, 2 chambres, 70 m², Étage 0/0, Jardin","https://www.seloger.com/annonces/locations/appartement/lille-59/214546857.htm",,,"2024-02-09 07:49:52.202449","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5144999","result","252","214813751","91342","https://www.seloger.com/professionnels/agences-immobilieres/lille-59000/agence-65059/","CENTURY 21 VIEUX LILLE","https://v.seloger.com/s/width/150/logos/0/i/8/z/0i8zyymlso7wd6k0ehd7vwv0iqpd3e91exzi85noe.jpg","03 28 04 80 40","t",,"Lille","45.526315789473685","0","1",,,,"f","t",,,,"Appartement",,"1",,,,"1",,"f","t",,"f",,,"0",,"1","59000",,"5","865","19","https://v.seloger.com/s/crop/341x256/visuels/1/f/w/x/1fwx9agbzdzfz11pez9yhb0f13bdzd7pnh9k66hsw.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/a/y/o/0ayonj715udy96g7mkgc34mqfhjx6lcgstnnq7deo.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/m/i/t/0mitnapgl9ewtzaw6nqpyp3v35iik48qlpbi9fau8.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/z/d/9/1zd9dncol8cc6m430phx9qo7c2bv0ii8s66l9uy74.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/m/2/t/0m2tnpn92hhgq0ein6j1209r0rgejofg4sstmw3vk.jpg",,"30091342","cc",,"2","Location Appartement - Century21 Vieux-Lille vous présente à la location, cet appartement de type 2 situé dans un immeuble en copropriété au 2ème étage, rue Brûle Maison du quartier Gambetta. Il est composé d'une entrée, d'un séjour, d'une cuisine aménagée et équipée, d'un cellier, d'une chambre lumineuse et d'une salle d'eau. Le chauffage est [...]","1",,"2 pièces, 1 chambre, 45 m², Étage 2/–","https://www.seloger.com/annonces/locations/appartement/lille-59/214813751.htm",,,"2024-02-09 07:49:52.463022","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5145000","result","253","215256371","91342","https://www.seloger.com/professionnels/agences-immobilieres/lille-59000/agence-65059/","CENTURY 21 VIEUX LILLE","https://v.seloger.com/s/width/150/logos/0/i/8/z/0i8zyymlso7wd6k0ehd7vwv0iqpd3e91exzi85noe.jpg","03 28 04 80 40","t",,"Lille","43.57142857142857","0","1",,,,"f","t",,,,"Appartement",,"1",,,,"1",,"f","t",,"f",,,"0",,"1","59000",,"8","915","21","https://v.seloger.com/s/crop/341x256/visuels/0/b/l/0/0bl0wds6p5gtfjnsd538hwt1gea9xdj56cd9ty00w.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/z/i/4/1zi41t1iz0yc68nv0f2ycowe8ztfq12nrch38cnfk.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/3/l/m/03lmfsnx9rxgml3tjkrh06b5zqeg15yuk6sg7quu8.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/a/t/f/1atf41ujw0n5n2b5dhqgc7suw9s2zqlap27s7rqg0.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/m/u/2/0mu21k8p4yuwqgff4yh70h0j10qjzadtsj3i143vk.jpg",,"30091342","cc",,"2","Location Appartement - Découvrez ce charmant appartement 2 pièces meublé à LILLE, idéal pour une personne seule ou un couple. Situé au 2ème étage avec ascenseur, il offre un séjour/cuisine lumineux de 22.6m², une chambre accueillante de 12.45m² et un balcon. Profitez d'un chauffage collectif et d'un DPE classe C pour un confort optimal. À [...]","1",,"2 pièces, 1 chambre, 43 m², Étage 2/–, Balcon, Parking, Ascenseur","https://www.seloger.com/annonces/locations/appartement/lille-59/215256371.htm",,,"2024-02-09 07:49:52.757918","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5145001","result","254","215140517","318317","https://www.seloger.com/professionnels/notaires/valenciennes-59308/agence-51675/","Mes PANTOU & CARRION - Notaires à VALENCIENNES",,"03 27 14 90 12","t",,"Lille","65.88235294117646","0","1",,,,"f","t",,,,"Appartement",,"1",,,,"1",,"f","f",,"f",,,"0",,"1","59800",,"5","1120","17","https://v.seloger.com/s/crop/341x256/visuels/1/2/g/4/12g4d39pz9ztrlq3oq9laapvccr5labg42eefwn0k.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/o/j/v/1ojvw15scui8778duqv9j5bf1cl8oupzfdil361m8.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/f/b/d/0fbdpi91s8rk0tv9tz2jmtpbts2c25w13g6ukf890.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/5/p/e/25pe7lxk4owb4i83zw3zeymsa4mrxyehhskyqkk34.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/5/l/r/05lrbb80ix7og7t70x1lipqtmoqojy5oju41ke3yc.jpg",,"30318317","cc",,"3","Location Appartement - Beau T3 de 64m² entièrement rénové situé au 4eme étage avec ascenseur offrant : entrée desservant un séjour ouvert sur cuisine meublée et équipée donnant accès à un balcon, 2 chambres de 12m² et 11m², une salle de douche, un wc séparé et un cellier. décoration soignée et de qualité emplacement idéal proche toutes [...]","1",,"3 pièces, 1 chambre, 64 m², Étage 4/–, Balcon, Ascenseur","https://www.seloger.com/annonces/locations/appartement/lille-59/215140517.htm",,,"2024-02-09 07:49:53.031414","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5145002","result","255","212211347","79601","https://www.seloger.com/professionnels/agences-immobilieres/lille-59000/agence-26009/","CENTURY 21 rue Nationale","https://v.seloger.com/s/width/150/logos/0/t/h/l/0thlu2zdmx4iswg0h69w9045bctpdf88txvh3bap1.jpg","03 28 53 55 55","t","http://www.century21-rue-nationale-lille.com/","Lille","63.333333333333336","0","1",,,,"f","t",,,,"Appartement",,"1",,,,"1",,"t","t",,"f",,,"0",,"1","59000",,"5","950","15","https://v.seloger.com/s/crop/341x256/visuels/0/5/v/p/05vp789sir2lkody8nb8f2oty56ip8tag0mtgjnnk.jpg, https://v.seloger.com/s/crop/341x256/visuels/0/7/y/7/07y7njh6o2e37eh9rtlpsqs80t3zfcj9kiu56hsps.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/7/w/1/27w1sawhspmyloaiktdsyigfod44tqkjzdstsm83k.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/5/q/5/25q5mi2dvw7e9h8tjiji1hyaebazsgzn0umcrdaps.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/2/4/v/224v5gphf4seo4owm6f5l1bdsxui5o95o7qv32ni8.jpg",,"30079601","cc",,"3","Location Appartement - LILLE WAZEMMES / MONTEBELLO - Résidence ""L'Avant Scène"" rue d'Iena - Century 21 Rue Nationale à Lille vous propose cet appartement meublé de type 3 meublé dans une résidence neuve BBC à proximité des transports en commun. Vous trouverez dans cet appartement d'environ 62m² situé au rez-de-chaussée, un hall avec rangement, un [...]","1",,"3 pièces, 2 chambres, 63 m², Étage 0/–, Parking, Ascenseur","https://www.seloger.com/annonces/locations/appartement/lille-59/212211347.htm",,,"2024-02-09 07:49:53.308668","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5145003","result","256","213195217","32629","https://www.seloger.com/professionnels/agences-immobilieres/lille-59800/agence-29837/","ESTIME","https://v.seloger.com/s/height/150/logos/0/o/i/4/0oi4zfv9pdzc5nj5i86h3aezng3ihdoptuxw9inx0.jpg","03 28 36 29 29","t","http://www.estime-immo.com/","Lille","42.05882352941177","0","1",,,,"f","t",,,,"Appartement",,"1",,,,"1",,"f","f",,"f",,,"0",,"1","59000",,"4","715","17","https://v.seloger.com/s/crop/341x256/visuels/1/t/s/d/1tsddgrijr1njdm105uoqgu0tfclr2z5ossqqr1nk.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/6/6/4/1664hh4rmal7j6ccdtec03i3env9vq1bgefyk4ilc.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/0/m/a/10ma0f0gx3f6of1z613er893edsli2gcgs12zkl5s.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/5/5/g/255g2ps7oe33o7yaxcrefa1unb3zlv4kzrpt7kobk.jpg",,"30032629","cc",,"2","Location Appartement - Secteur LILLE VAUBAN - 27 Bis rue St Jean Baptiste De La Salle - Appartement de type II de 42.71 m2 de surface habitable situé au 3ème étage - Petit hall d'entrée - Pièce de vie - Cuisine ouverte sur le séjour - Chambre avec rangements - Salle de bain avec baignoire et wc - Chauffage individuel électrique - Dispo le [...]","1",,"2 pièces, 1 chambre, 43 m², Étage 3/4, Ascenseur","https://www.seloger.com/annonces/locations/appartement/lille-59/213195217.htm",,,"2024-02-09 07:49:53.643812","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
"5145004","result","257","214869985","477304","https://www.seloger.com/professionnels/agences-immobilieres/lille-59800/agence-88340/","EXPERT IMMO","https://v.seloger.com/s/width/150/logos/0/4/f/x/04fx97l541ku8bthy80h25wn7ba43t9ywxhtkzwj4.jpg","09 86 35 19 19","t",,"Lille","52.94117647058823","0","1",,,,"f","t",,,,"Appartement",,"1",,,,"1",,"f","f",,"f",,,"0",,"1","59000",,"4","900","17","https://v.seloger.com/s/crop/341x256/visuels/1/z/w/e/1zwe9ndnu57vde45muq9rryyep708mfhavmbcsiew.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/3/e/x/23extmfmeytf264lppgumqsjcyek5kz34pif8001k.jpg, https://v.seloger.com/s/crop/341x256/visuels/2/6/0/l/260loasxdt35it5lb6k9v68l64z0xi6l5oy3p0chk.jpg, https://v.seloger.com/s/crop/341x256/visuels/1/e/e/t/1eetr3o40jrjvojdljooug4u2l6vh3yh9dypn31a0.jpg",,"30477304","cc",,"3","Location Appartement - Appartement R3 non meublé. Il se compose d'une grande cuisine américaine ouverte sur le salon-séjour, d'une chambre avec salle de bain attenante (avec arrivée d'eau pour machine à laver) ainsi que d'un bureau pouvant éventuellement servir de seconde chambre (7m2). Toilettes séparées. Honoraires de location : 671,06EUR [...]","1",,"3 pièces, 1 chambre, 52 m², Étage 0/0","https://www.seloger.com/annonces/locations/appartement/lille-59/214869985.htm",,,"2024-02-09 07:49:53.941877","https://www.seloger.com/list.htm?projects=1&types=2,1&places=%5B%7B%22inseeCodes%22:%5B590350%5D%7D%5D&price=NaN/1200&surface=30/NaN&rooms=3,2,4&mandatorycommodities=0&enterprise=0&qsVersion=1.0&m=homepage_advanced_search-redirection-search_results"
